2z9q_A,6zmi_C
2z9q_A,4yye_C
2z9q_A,2cv1_C
2z9q_A,6y2l_B
2z9q_A,2cv2_C
2z9q_A,8cd1_D
2z9q_A,6boh_I(IA)
2z9q_A,8cas_1
2z9q_A,6om0_u
2z9q_A,3j0p_W
2z9q_A,6z6m_C
2z9q_A,7n1p_D
2z9q_A,6z6n_C
2z9q_A,4v4w_A
2z9q_A,7oiz_V
2z9q_A,3j0q_W
2z9q_A,8b2l_i
2z9q_A,6ahu_T
2z9q_A,6t83_6
2z9q_A,3epj_E
2z9q_A,7zrs_6
2z9q_A,8bsj_u
2z9q_A,4yvi_C
2z9q_A,6h4n_w
2z9q_A,6zu9_1
2z9q_A,5w4k_1
2z9q_A,5wwt_C
2z9q_A,3epk_E
2z9q_A,6w6l_u
2z9q_A,7n31_D
2z9q_A,3qsy_D
2z9q_A,4ujc_A
2z9q_A,7p3k_V
2z9q_A,3j0o_W
2z9q_A,2du4_C
2z9q_A,2dxi_C
2z9q_A,7n2c_D
2z9q_A,3epk_F
2z9q_A,6hd7_A
2z9q_A,5AJ0_B
2z9q_A,3epl_E
2z9q_A,5lmq_Z
2z9q_A,6b4v_(H)HB
2z9q_A,6o8w_u
2z9q_A,3jcd_8
2z9q_A,5wws_C
2z9q_A,2cv0_C
2z9q_A,7zpq_6
2z9q_A,8btr_u
2z9q_A,4v5m_V
2z9q_A,3j7a_7
2z9q_A,3ep2_Y
2z9q_A,7n2u_A
2z9q_A,7zw0_s(NA)
2z9q_A,5lzy_1(SA)
2z9q_A,2du3_D
2z9q_A,4v7c_V
2z9q_A,7cpu_S
2z9q_A,6boh_N(NC)
2z9q_A,7oj0_V
2z9q_A,5j4d_I(BH)
2z9q_A,4v5n_V
2z9q_A,6k0b_U
2z9q_A,8fvy_g
2z9q_A,7b7d_S(BC)
2z9q_A,2d6f_E
2z9q_A,6zme_C
2z9q_A,2det_C
2z9q_A,3j92_2
2z9q_A,7n30_CB
2z9q_A,5mrf_b
2z9q_A,3jce_6
2z9q_A,6snt_6
2z9q_A,4v9q_B
2z9q_A,8qfs_B
2z9q_A,6olg_B
2z9q_A,1zo3_A
2z9q_A,5k0y_N
2z9q_A,4ujd_B
2z9q_A,5j4d_D
2z9q_A,8k82_C
2z9q_A,4yvk_C
2z9q_A,6boh_D
2z9q_A,6frk_2
2z9q_A,8p2h_D
2z9q_A,2du5_D
2z9q_A,8xsz_C(FC)
2z9q_A,3jcj_v
2z9q_A,4v4v_A
2z9q_A,6zm7_C
2z9q_A,3j0l_V
2z9q_A,6o7k_v
2z9q_A,3eq3_Y
2z9q_A,1wz2_C
2z9q_A,8btd_u
2z9q_A,7zuw_6
2z9q_A,5yyn_B
2z9q_A,7o5b_U
2z9q_A,6olz_B
2z9q_A,6t7t_6
2z9q_A,5wwr_C
2z9q_A,6tb3_n
2z9q_A,2du6_D
2z9q_A,8p2f_D
2z9q_A,7ls1_n
2z9q_A,5d8b_B(BD)
2z9q_A,7zs5_2
2z9q_A,4v7d_B
2z9q_A,5mre_b
2z9q_A,7ls2_n
2z9q_A,3b0v_A
2z9q_A,6oli_u
2z9q_A,3jcn_v
2z9q_A,5lzs_2
2z9q_A,3eq4_Y
2z9q_A,6zmo_C(FC)
2z9q_A,6y0g_B
2z9q_A,2der_C
2z9q_A,6zp4_1
2z9q_A,4w29_C(FC)
2z9q_A,7r81_t
2z9q_A,3eph_F
2z9q_A,7xnx_C
2z9q_A,5mrc_b
2z9q_A,2deu_C
2z9q_A,5t2c_A
2z9q_A,6o9k_y
6zmi_C,4yye_C,2.70
6zmi_C,2cv1_C,2.56
6zmi_C,6y2l_B,2.04
6zmi_C,2cv2_C,2.47
6zmi_C,8cd1_D,2.57
6zmi_C,6boh_I(IA),2.43
6zmi_C,8cas_1,2.42
6zmi_C,6om0_u,1.91
6zmi_C,3j0p_W,2.15
6zmi_C,6z6m_C
6zmi_C,7n1p_D,2.52
6zmi_C,6z6n_C,1.04
6zmi_C,4v4w_A,4.66
6zmi_C,7oiz_V,2.27
6zmi_C,3j0q_W,2.15
6zmi_C,8b2l_i,1.80
6zmi_C,6ahu_T,2.33
6zmi_C,6t83_6,2.37
6zmi_C,3epj_E,2.16
6zmi_C,7zrs_6,1.77
6zmi_C,8bsj_u,1.66
6zmi_C,4yvi_C,3.02
6zmi_C,6h4n_w,2.22
6zmi_C,6zu9_1,2.29
6zmi_C,5w4k_1,2.34
6zmi_C,5wwt_C,2.30
6zmi_C,3epk_E,2.21
6zmi_C,6w6l_u,2.05
6zmi_C,7n31_D,1.47
6zmi_C,3qsy_D,3.53
6zmi_C,4ujc_A,2.97
6zmi_C,7p3k_V,2.46
6zmi_C,3j0o_W,2.29
6zmi_C,2du4_C,2.82
6zmi_C,2dxi_C,2.58
6zmi_C,7n2c_D,1.67
6zmi_C,3epk_F,2.57
6zmi_C,6hd7_A,2.31
6zmi_C,5AJ0_B,2.00
6zmi_C,3epl_E,2.06
6zmi_C,5lmq_Z,2.56
6zmi_C,6b4v_(H)HB,2.15
6zmi_C,6o8w_u,2.01
6zmi_C,3jcd_8,2.58
6zmi_C,5wws_C,2.31
6zmi_C,2cv0_C,2.60
6zmi_C,7zpq_6,2.07
6zmi_C,8btr_u,1.76
6zmi_C,4v5m_V,2.15
6zmi_C,3j7a_7,1.89
6zmi_C,3ep2_Y
6zmi_C,7n2u_A,1.77
6zmi_C,7zw0_s(NA),1.53
6zmi_C,5lzy_1(SA),2.07
6zmi_C,2du3_D,2.84
6zmi_C,4v7c_V,2.21
6zmi_C,7cpu_S,1.92
6zmi_C,6boh_N(NC),2.38
6zmi_C,7oj0_V,2.50
6zmi_C,5j4d_I(BH),2.05
6zmi_C,4v5n_V,1.93
6zmi_C,6k0b_U,2.43
6zmi_C,8fvy_g,2.01
6zmi_C,7b7d_S(BC),2.21
6zmi_C,2d6f_E,2.09
6zmi_C,6zme_C,0.56
6zmi_C,2det_C,2.50
6zmi_C,3j92_2,2.29
6zmi_C,7n30_CB,2.17
6zmi_C,5mrf_b,3.09
6zmi_C,3jce_6,2.59
6zmi_C,6snt_6,2.17
6zmi_C,4v9q_B,1.94
6zmi_C,8qfs_B,1.99
6zmi_C,6olg_B,2.08
6zmi_C,1zo3_A,2.06
6zmi_C,5k0y_N,2.63
6zmi_C,4ujd_B,2.75
6zmi_C,5j4d_D,2.03
6zmi_C,8k82_C,2.37
6zmi_C,4yvk_C,2.81
6zmi_C,6boh_D,2.32
6zmi_C,6frk_2,2.05
6zmi_C,8p2h_D,1.96
6zmi_C,2du5_D,2.64
6zmi_C,8xsz_C(FC),1.61
6zmi_C,3jcj_v,2.28
6zmi_C,4v4v_A,2.00
6zmi_C,6zm7_C,0.37
6zmi_C,3j0l_V,2.44
6zmi_C,6o7k_v,2.55
6zmi_C,3eq3_Y
6zmi_C,1wz2_C,2.56
6zmi_C,8btd_u,1.85
6zmi_C,7zuw_6,2.15
6zmi_C,5yyn_B,2.24
6zmi_C,7o5b_U,2.53
6zmi_C,6olz_B,2.17
6zmi_C,6t7t_6,2.23
6zmi_C,5wwr_C,2.33
6zmi_C,6tb3_n,2.39
6zmi_C,2du6_D,2.73
6zmi_C,8p2f_D,1.49
6zmi_C,7ls1_n,2.33
6zmi_C,5d8b_B(BD),1.93
6zmi_C,7zs5_2,2.31
6zmi_C,4v7d_B,2.52
6zmi_C,5mre_b,2.93
6zmi_C,7ls2_n,2.20
6zmi_C,3b0v_A,2.19
6zmi_C,6oli_u,1.98
6zmi_C,3jcn_v,2.30
6zmi_C,5lzs_2,2.23
6zmi_C,3eq4_Y
6zmi_C,6zmo_C(FC),2.27
6zmi_C,6y0g_B,2.40
6zmi_C,2der_C,2.49
6zmi_C,6zp4_1,2.45
6zmi_C,4w29_C(FC),2.72
6zmi_C,7r81_t,1.93
6zmi_C,3eph_F,2.60
6zmi_C,7xnx_C
6zmi_C,5mrc_b,2.84
6zmi_C,2deu_C,2.76
6zmi_C,5t2c_A,2.05
6zmi_C,6o9k_y,2.72
4yye_C,2cv1_C,2.70
4yye_C,6y2l_B,2.32
4yye_C,2cv2_C,2.61
4yye_C,8cd1_D,2.24
4yye_C,6boh_I(IA),2.26
4yye_C,8cas_1,3.11
4yye_C,6om0_u,3.02
4yye_C,3j0p_W,2.68
4yye_C,6z6m_C
4yye_C,7n1p_D,2.32
4yye_C,6z6n_C,3.05
4yye_C,4v4w_A,4.41
4yye_C,7oiz_V,2.25
4yye_C,3j0q_W,2.68
4yye_C,8b2l_i,2.79
4yye_C,6ahu_T,3.19
4yye_C,6t83_6,1.98
4yye_C,3epj_E,2.60
4yye_C,7zrs_6,2.91
4yye_C,8bsj_u,2.89
4yye_C,4yvi_C,2.35
4yye_C,6h4n_w,2.18
4yye_C,6zu9_1,2.80
4yye_C,5w4k_1,2.86
4yye_C,5wwt_C,2.79
4yye_C,3epk_E,2.60
4yye_C,6w6l_u,2.68
4yye_C,7n31_D,2.69
4yye_C,3qsy_D,3.40
4yye_C,4ujc_A,2.90
4yye_C,7p3k_V,2.24
4yye_C,3j0o_W,2.74
4yye_C,2du4_C,2.65
4yye_C,2dxi_C,2.75
4yye_C,7n2c_D,2.75
4yye_C,3epk_F,2.45
4yye_C,6hd7_A,2.51
4yye_C,5AJ0_B,2.21
4yye_C,3epl_E,2.44
4yye_C,5lmq_Z,2.60
4yye_C,6b4v_(H)HB,2.97
4yye_C,6o8w_u,3.05
4yye_C,3jcd_8,2.27
4yye_C,5wws_C,2.74
4yye_C,2cv0_C,2.72
4yye_C,7zpq_6,2.15
4yye_C,8btr_u,2.97
4yye_C,4v5m_V,2.68
4yye_C,3j7a_7,2.99
4yye_C,3ep2_Y
4yye_C,7n2u_A,2.79
4yye_C,7zw0_s(NA),2.68
4yye_C,5lzy_1(SA),2.54
4yye_C,2du3_D,2.75
4yye_C,4v7c_V,2.85
4yye_C,7cpu_S,3.06
4yye_C,6boh_N(NC),2.27
4yye_C,7oj0_V,2.22
4yye_C,5j4d_I(BH),2.96
4yye_C,4v5n_V,2.64
4yye_C,6k0b_U,3.15
4yye_C,8fvy_g,2.88
4yye_C,7b7d_S(BC),2.09
4yye_C,2d6f_E,2.87
4yye_C,6zme_C,2.93
4yye_C,2det_C,2.27
4yye_C,3j92_2,2.23
4yye_C,7n30_CB,2.76
4yye_C,5mrf_b,3.22
4yye_C,3jce_6,2.62
4yye_C,6snt_6,1.90
4yye_C,4v9q_B,2.93
4yye_C,8qfs_B,2.16
4yye_C,6olg_B,2.17
4yye_C,1zo3_A,2.45
4yye_C,5k0y_N,2.66
4yye_C,4ujd_B,2.90
4yye_C,5j4d_D,2.96
4yye_C,8k82_C,2.24
4yye_C,4yvk_C,2.23
4yye_C,6boh_D,2.74
4yye_C,6frk_2,2.12
4yye_C,8p2h_D,3.09
4yye_C,2du5_D,2.71
4yye_C,8xsz_C(FC),2.89
4yye_C,3jcj_v,2.93
4yye_C,4v4v_A,2.47
4yye_C,6zm7_C,2.73
4yye_C,3j0l_V,2.42
4yye_C,6o7k_v,2.45
4yye_C,3eq3_Y
4yye_C,1wz2_C,3.48
4yye_C,8btd_u,3.06
4yye_C,7zuw_6,2.15
4yye_C,5yyn_B,1.65
4yye_C,7o5b_U,2.37
4yye_C,6olz_B,2.41
4yye_C,6t7t_6,2.04
4yye_C,5wwr_C,2.77
4yye_C,6tb3_n,2.23
4yye_C,2du6_D,2.83
4yye_C,8p2f_D,2.90
4yye_C,7ls1_n,2.95
4yye_C,5d8b_B(BD),2.86
4yye_C,7zs5_2,2.06
4yye_C,4v7d_B,3.05
4yye_C,5mre_b,3.29
4yye_C,7ls2_n,2.92
4yye_C,3b0v_A,2.51
4yye_C,6oli_u,3.04
4yye_C,3jcn_v,2.72
4yye_C,5lzs_2,2.20
4yye_C,3eq4_Y
4yye_C,6zmo_C(FC),2.82
4yye_C,6y0g_B,2.58
4yye_C,2der_C,2.13
4yye_C,6zp4_1,2.46
4yye_C,4w29_C(FC),3.11
4yye_C,7r81_t,2.19
4yye_C,3eph_F,2.46
4yye_C,7xnx_C
4yye_C,5mrc_b,3.21
4yye_C,2deu_C,2.43
4yye_C,5t2c_A,3.29
4yye_C,6o9k_y,2.93
2cv1_C,6y2l_B,2.52
2cv1_C,2cv2_C,0.54
2cv1_C,8cd1_D,2.66
2cv1_C,6boh_I(IA),2.70
2cv1_C,8cas_1,2.53
2cv1_C,6om0_u,2.72
2cv1_C,3j0p_W,2.75
2cv1_C,6z6m_C
2cv1_C,7n1p_D,2.97
2cv1_C,6z6n_C,2.74
2cv1_C,4v4w_A,4.36
2cv1_C,7oiz_V,2.69
2cv1_C,3j0q_W,2.75
2cv1_C,8b2l_i,2.59
2cv1_C,6ahu_T,2.41
2cv1_C,6t83_6,2.68
2cv1_C,3epj_E,2.64
2cv1_C,7zrs_6,2.61
2cv1_C,8bsj_u,2.63
2cv1_C,4yvi_C,2.08
2cv1_C,6h4n_w,2.33
2cv1_C,6zu9_1,2.37
2cv1_C,5w4k_1,2.29
2cv1_C,5wwt_C,2.53
2cv1_C,3epk_E,2.67
2cv1_C,6w6l_u,2.74
2cv1_C,7n31_D,2.71
2cv1_C,3qsy_D,3.43
2cv1_C,4ujc_A,2.83
2cv1_C,7p3k_V,2.70
2cv1_C,3j0o_W,2.40
2cv1_C,2du4_C,3.01
2cv1_C,2dxi_C,0.30
2cv1_C,7n2c_D,2.62
2cv1_C,3epk_F,2.70
2cv1_C,6hd7_A,2.67
2cv1_C,5AJ0_B,2.31
2cv1_C,3epl_E,2.49
2cv1_C,5lmq_Z,2.68
2cv1_C,6b4v_(H)HB,2.36
2cv1_C,6o8w_u,2.71
2cv1_C,3jcd_8,2.92
2cv1_C,5wws_C,2.47
2cv1_C,2cv0_C,0.28
2cv1_C,7zpq_6,2.81
2cv1_C,8btr_u,2.87
2cv1_C,4v5m_V,2.75
2cv1_C,3j7a_7,2.51
2cv1_C,3ep2_Y
2cv1_C,7n2u_A,2.91
2cv1_C,7zw0_s(NA),2.51
2cv1_C,5lzy_1(SA),2.86
2cv1_C,2du3_D,2.72
2cv1_C,4v7c_V,2.72
2cv1_C,7cpu_S,2.95
