6zmi_C,4yye_C,2.34
6zmi_C,2cv1_C,2.20
6zmi_C,6y2l_B,1.97
6zmi_C,2cv2_C,2.27
6zmi_C,8cd1_D,2.01
6zmi_C,4w29_C,2.27
6zmi_C,7n2u_D,1.43
6zmi_C,8cas_1,2.26
6zmi_C,6zmo_C,1.94
6zmi_C,6om0_u,1.74
6zmi_C,3j0p_W,1.95
6zmi_C,7n1p_D,1.72
6zmi_C,6z6n_C,1.04
6zmi_C,4v4w_A,1.82
6zmi_C,7oiz_V,1.89
6zmi_C,5d8b_B,1.54
6zmi_C,3j0q_W,1.95
6zmi_C,8b2l_i,1.58
6zmi_C,8xsz_C,1.51
6zmi_C,6ahu_T,1.87
6zmi_C,6t83_6,1.99
6zmi_C,3epj_E,2.12
6zmi_C,7zrs_6,1.89
6zmi_C,8bsj_u,1.54
6zmi_C,4yvi_C,2.16
6zmi_C,6h4n_w,1.75
6zmi_C,6zu9_1,2.41
6zmi_C,5w4k_1,1.96
6zmi_C,5wwt_C,2.11
6zmi_C,3epk_E,2.14
6zmi_C,6w6l_u,1.96
6zmi_C,7n31_D,1.31
6zmi_C,3qsy_D,2.66
6zmi_C,4ujc_A,2.20
6zmi_C,7p3k_V,1.97
6zmi_C,3j0o_W,1.90
6zmi_C,2du4_C,2.09
6zmi_C,2dxi_C,2.26
6zmi_C,7n2c_D,1.50
6zmi_C,3epk_F,1.83
6zmi_C,6hd7_A,2.01
6zmi_C,5AJ0_B,1.94
6zmi_C,3epl_E,1.94
6zmi_C,5lmq_Z,2.11
6zmi_C,6o8w_u,1.89
6zmi_C,3jcd_8,2.06
6zmi_C,5wws_C,2.07
6zmi_C,2cv0_C,2.27
6zmi_C,7zpq_6,1.88
6zmi_C,8btr_u,1.59
6zmi_C,4v5m_V,1.95
6zmi_C,3j7a_7,1.99
6zmi_C,4yvj_C,2.35
6zmi_C,2du3_D,1.94
6zmi_C,7n30_P,1.91
6zmi_C,7cpu_S,1.84
6zmi_C,7oj0_V,2.01
6zmi_C,7zw0_s,1.45
6zmi_C,6k0b_U,2.05
6zmi_C,8fvy_g,1.92
6zmi_C,2d6f_E,2.10
6zmi_C,6zme_C,0.56
6zmi_C,2det_C,2.23
6zmi_C,3j92_2,2.15
6zmi_C,5mrf_b,2.28
6zmi_C,7b7d_S,1.67
6zmi_C,3jce_6,2.18
6zmi_C,6snt_6,2.03
6zmi_C,4v9q_B,1.70
6zmi_C,8qfs_B,1.72
6zmi_C,1zo3_A,1.88
6zmi_C,5k0y_N,2.34
6zmi_C,4ujd_B,2.20
6zmi_C,5j4d_D,1.89
6zmi_C,8k82_C,2.10
6zmi_C,6b4v_H,1.92
6zmi_C,4yvk_C,2.37
6zmi_C,6boh_D,2.02
6zmi_C,6frk_2,2.01
6zmi_C,8p2h_D,1.87
6zmi_C,2du5_D,2.19
6zmi_C,3jcj_v,2.01
6zmi_C,4v4v_A,1.84
6zmi_C,6zm7_C,0.37
6zmi_C,3j0l_V,2.04
6zmi_C,6o7k_v,2.22
6zmi_C,1wz2_C,1.94
6zmi_C,8btd_u,1.71
6zmi_C,7zuw_6,1.97
6zmi_C,5yyn_B,1.99
6zmi_C,7o5b_U,2.11
6zmi_C,6olz_B,2.00
6zmi_C,6t7t_6,1.94
6zmi_C,5wwr_C,2.14
6zmi_C,5lzy_2,1.84
6zmi_C,6tb3_n,2.11
6zmi_C,2du6_D,2.14
6zmi_C,5j4d_I,1.95
6zmi_C,8p2f_D,1.38
6zmi_C,7ls1_n,2.26
6zmi_C,7zs5_2,1.94
6zmi_C,4v7d_B
6zmi_C,5mre_b,2.39
6zmi_C,7ls2_n,2.02
